model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,min_rating,mean_rating,max_speed,driver_age_mean,driver_rating_mean,driver_accident_mean,fix_count,avg_destroy_degree,total_work_duration,unique_work_types,feature_min_max_diff,feature_corner,feature_mean,feature_shift,feature_start,feature_quant
VW Polo,economy,petrol,6.08,2011,2409,2018,29.46,engine_overheat,0.1,4.120172413793103,193.56542379530845,32.0632183908046,7.891954022988506,9.60919540229885,34,3.9764705882352938,905,3,13.26,0.01220435775054016,-3.0093850574712646,291437,0.0,0.001
Kia Sportage,standart,petrol,6.0,2012,21852,2022,39.07,engine_fuel,0.1,4.192873563218391,160.5673771735237,32.8448275862069,8.09655172413793,16.16949152542373,34,4.2,920,4,47.672,-0.014718764542531489,0.33545402298850574,537933,-3.787,7.26925
Renault Kaptur,standart,petrol,5.4,2013,47335,2016,34.93,gear_stick,0.1,4.310977011494253,108.19316038700504,32.51149425287356,7.879310344827586,9.71264367816092,34,3.7529411764705882,769,4,95.948,0.16784019485526197,-42.66454597701149,443962,-81.315,-12.148
Kia Rio X-line,economy,petrol,5.48,2014,59615,2019,51.99,engine_ignition,0.1,4.13735632183908,185.08971388253804,35.172413793103445,8.004597701149425,6.965317919075145,34,3.25,918,3,58.04599999999999,0.04495659033767636,11.435367816091954,451107,-0.04,30.20175
Nissan Qashqai,standart,petrol,5.62,2015,82262,2015,51.84,engine_ignition,0.1,3.8201724137931037,199.30777215859277,33.1551724137931,7.980459770114942,7.097701149425287,34,3.2411764705882353,772,4,67.54899999999999,0.06585742764727699,30.983706896551723,297634,2.148,48.15975
VW Tiguan,economy,petrol,5.12,2017,126222,2020,36.35,wheel_shake,0.1,4.574827586206896,168.54443535569078,34.58620689655172,8.13448275862069,18.544,34,3.658823529411765,853,4,15.299,0.14476647735923068,-2.4619655172413792,183571,-9.0,0.0
Smart Coupe,economy,petrol,3.5,2014,71510,2018,34.38,gear_stick,0.1,4.404655172413793,91.4235081222183,34.166666666666664,7.813218390804598,9.040229885057471,34,3.8029411764705885,907,4,29.021,0.006722808956664877,-7.437258620689656,644548,-9.843,0.161
VW Polo VI,economy,petrol,5.24,2015,86101,2019,29.33,gear_stick,0.1,4.472873563218391,101.33993549349417,34.28735632183908,7.795977011494253,8.622093023255815,34,3.908823529411765,990,4,29.021,-0.10497875166842889,-7.731770114942528,186686,1.62,1.612
Smart ForFour,economy,petrol,5.5,2014,63542,2016,37.48,electro_bug,0.0,4.508735632183908,184.71372771282304,35.01724137931034,8.037931034482758,7.902298850574713,34,4.126470588235295,1001,3,72.993,-0.03962479703425546,6.0568735632183905,60764,-29.201,16.36175
Hyundai Solaris,economy,petrol,3.74,2013,42849,2019,46.46,engine_overheat,0.1,4.201609195402299,183.79126667332133,34.44252873563219,7.790804597701149,8.902298850574713,34,3.5411764705882356,862,4,42.647,-0.16163421123160981,0.9179540229885057,475926,10.422,7.66625
Fiat 500,business,petrol,2.38,2014,63913,2016,43.63,engine_overheat,0.1,4.253218390804597,183.3710926301944,33.31609195402299,7.87816091954023,8.71264367816092,34,3.738235294117647,899,4,57.851,-0.031181845126328333,4.00185632183908,636369,0.979,13.40725
Kia Rio X,economy,petrol,5.04,2011,754,2016,53.52,engine_overheat,0.1,4.282471264367816,195.44604350928395,31.75862068965517,7.894252873563218,9.53757225433526,34,3.2441176470588236,834,4,31.150999999999996,-0.09431979017464731,6.90055172413793,155283,11.692,11.05725
Renault Kaptur,standart,petrol,3.88,2015,86494,2020,61.11,another_bug,0.1,4.647126436781609,182.0,35.672413793103445,8.136206896551725,17.37719298245614,34,4.108823529411764,911,4,61.572,-0.012859723459195237,-0.17178160919540228,494454,-0.477,7.20975
Smart ForFour,economy,petrol,5.78,2016,102391,2022,23.62,break_bug,0.96,5.453735632183908,109.35502673045175,33.93103448275862,8.110344827586207,8.218390804597702,34,3.9176470588235293,833,3,28.998,0.23420642430619604,-6.998304597701149,1121,1.922,1.916
Renault Kaptur,standart,petrol,3.2,2012,22394,2017,29.52,gear_stick,0.1,4.42816091954023,112.266379319849,33.88505747126437,7.829310344827586,9.264367816091953,34,3.8588235294117643,928,4,33.023,0.06674245430515603,-6.406448275862068,658378,2.915,2.90275
Hyundai Solaris,economy,petrol,6.64,2012,29637,2016,53.89,another_bug,0.1,4.665287356321839,200.0,33.706896551724135,8.070114942528736,18.537815126050422,34,3.9647058823529413,946,4,53.927,-0.026930900095801975,-18.15674712643678,592988,4.91,-10.16175
Audi A3,premium,petrol,4.32,2016,108130,2022,70.66,engine_check,0.1,4.622011494252874,159.76163655904364,35.4367816091954,8.09655172413793,15.938931297709924,34,2.6676470588235297,803,4,15.0,-0.1809438143877088,-2.4851494252873563,551123,0.0,-0.0
VW Polo,economy,petrol,4.48,2014,56407,2016,32.38,break_bug,0.1,5.383103448275862,125.81599390895596,33.95402298850575,8.02528735632184,7.528735632183908,34,2.8294117647058825,952,3,7.9,-0.024991776957556316,-1.8155057471264369,159358,0.0,0.0
VW Polo,economy,petrol,3.08,2012,25288,2017,33.27,break_bug,0.19,5.640862068965517,105.2432916825782,33.729885057471265,7.990229885057471,7.287356321839081,34,3.588235294117647,933,5,79.983,-0.022506847063515207,-21.37946551724138,521563,1.717,-0.36624999999999996
Skoda Rapid,economy,petrol,5.04,2017,125139,2018,37.15,break_bug,0.1,5.606206896551725,112.92732172538967,33.764367816091955,8.058045977011494,8.126436781609195,34,3.7235294117647055,923,4,8.301,0.10290693330362048,-2.003155172413793,1489,-0.0,-0.0
Smart Coupe,economy,petrol,4.42,2015,91880,2018,66.05,engine_ignition,0.1,4.393965517241379,193.5282516594305,34.270114942528735,8.044827586206896,8.258620689655173,34,2.85,928,4,45.289,-0.08036695798915257,6.670448275862069,586122,-1.245,19.73575
Kia Rio,economy,petrol,6.02,2014,69822,2021,35.28,electro_bug,0.0,4.289137931034483,187.92066605960804,33.0632183908046,8.00287356321839,8.022988505747126,34,3.173529411764706,866,4,47.334999999999994,0.11910920205732735,-10.215557471264368,651374,-26.019,-1.8087499999999999
Kia Sportage,standart,petrol,2.32,2014,65658,2015,41.52,gear_stick,0.1,4.50735632183908,98.90499902194404,33.632183908045974,7.806896551724138,8.89080459770115,34,3.361764705882353,897,4,92.657,0.20531292548514693,-43.20140804597701,690667,2.354,-22.445249999999998
Smart ForFour,economy,petrol,3.86,2014,64041,2018,32.54,engine_fuel,0.1,4.432873563218391,167.5334197759235,33.57471264367816,8.047126436781609,16.830645161290324,34,3.261764705882353,841,4,13.26,0.018705218948546532,-3.009770114942529,23262,0.0,0.001
Skoda Rapid,economy,petrol,3.5,2016,103775,2015,31.41,electro_bug,0.0,4.4221264367816095,188.0,35.14942528735632,7.98448275862069,7.393063583815029,34,3.4941176470588236,831,4,93.949,0.1461230318185157,1.7274137931034483,448480,3.085,21.2855
Nissan Qashqai,standart,petrol,6.0,2013,41511,2019,31.33,engine_overheat,0.1,4.115574712643678,186.39495648065468,34.17816091954023,7.8500000000000005,8.74712643678161,34,3.8117647058823527,901,5,35.541,0.004525645448072693,-5.309626436781609,211868,5.453,-1.0825
Nissan Qashqai,standart,petrol,3.96,2014,64325,2022,48.66,engine_overheat,0.1,3.743103448275862,189.93589967620468,33.17816091954023,7.810344827586207,8.526011560693641,34,3.4499999999999997,951,4,34.278000000000006,0.05426242631985026,2.2981494252873564,77709,16.577,9.76675
Kia Rio X,economy,petrol,4.4,2012,23356,2016,36.62,electro_bug,0.0,4.2,185.92469299252977,33.5,7.964367816091953,7.557471264367816,34,3.4205882352941175,762,3,51.073,0.1115098345008227,-5.518867816091954,138861,-12.925,0.71225
Smart ForTwo,economy,petrol,3.16,2017,122443,2017,58.41,engine_ignition,0.1,3.9393678160919543,184.0,33.5,8.024137931034483,8.0,34,3.0647058823529414,818,2,43.147,-0.14555455132632775,-6.373189655172413,577424,-3.652,-1.7385000000000002
Kia Rio X-line,economy,petrol,3.52,2015,92913,2021,62.06,engine_check,0.15,4.327068965517241,164.0,33.47126436781609,8.108620689655172,14.991935483870968,34,2.7323529411764707,826,4,66.729,0.0011038945176765184,-4.7699712643678165,236410,0.863,1.4445000000000001
VW Polo VI,economy,petrol,4.5,2013,42257,2020,24.53,gear_stick,0.1,4.506666666666667,113.32921024764444,34.333333333333336,7.829885057471265,9.07514450867052,34,4.088235294117647,978,2,57.291,0.046108975869054575,-10.303419540229886,120297,2.364,6.90975
VW Polo,economy,petrol,2.74,2012,24355,2016,38.11,electro_bug,0.0,4.473045977011495,196.0,34.747126436781606,8.036781609195403,7.344827586206897,34,3.461764705882353,790,4,66.605,-0.09621097115469417,-39.431063218390804,11914,-40.883,-33.3535
Kia Rio X-line,economy,petrol,4.14,2015,75997,2017,24.5,break_bug,0.1,5.323275862068965,111.97343701837586,33.63793103448276,7.9781609195402305,7.919540229885057,34,4.038235294117648,905,4,29.009999999999998,0.01591201438110207,-3.7985804597701147,489377,3.725,3.723
Nissan Qashqai,standart,petrol,7.52,2013,44824,2022,39.15,engine_fuel,0.1,4.199712643678161,176.71990187442333,34.10344827586207,8.136781609195403,17.128205128205128,34,3.5558823529411767,797,3,80.01,-0.13945090215573805,29.98085057471264,59259,1.144,45.88325
Kia Rio X-line,economy,petrol,4.6,2014,57754,2020,31.44,wheel_shake,0.1,4.415344827586207,163.1092337025941,33.49425287356322,8.075287356321839,15.024793388429751,34,3.4205882352941175,910,4,36.301,-0.0583647316256058,-1.3388333333333333,256021,6.685,6.28225
Renault Sandero,standart,petrol,4.48,2014,61198,2022,45.53,engine_fuel,0.1,4.44551724137931,172.69364282284604,33.53448275862069,8.125862068965517,13.336065573770492,34,3.7176470588235295,918,4,45.352000000000004,0.017845522018486316,20.56841379310345,511481,-1.18,35.886250000000004
Smart Coupe,economy,petrol,3.3,2016,107605,2017,39.64,engine_fuel,0.1,4.120632183908046,165.33420006624863,33.793103448275865,8.138505747126436,15.213675213675213,34,3.2705882352941176,730,4,28.947000000000003,-0.051194288255564206,4.051810344827586,180009,3.515,10.02375
Hyundai Solaris,economy,petrol,2.22,2015,80826,2019,56.59,engine_check,0.1,4.540919540229885,142.0,34.10344827586207,8.15,17.612903225806452,34,3.0794117647058825,821,3,75.174,-0.03186679575096769,14.15128735632184,517067,-1.085,20.629749999999998
Kia Rio X,economy,petrol,6.3,2015,80519,2020,33.79,engine_overheat,0.1,4.0441379310344825,188.80470335464315,34.0919540229885,7.843103448275862,9.184971098265896,34,3.8176470588235296,793,4,48.986,-0.039312013935624376,16.04895977011494,529065,13.63,27.109
Smart ForFour,economy,petrol,4.7,2017,115733,2015,47.53,gear_stick,0.67,4.4560344827586205,108.1539420273609,32.67816091954023,7.851149425287356,9.241379310344827,34,2.1294117647058823,909,4,29.011000000000003,-0.0024092169880902342,-4.868954022988506,697620,-18.659,3.345
Kia Rio,economy,petrol,4.26,2015,74254,2020,25.85,engine_fuel,0.1,4.182988505747127,172.29270537885935,33.64367816091954,8.192528735632184,19.504504504504503,34,4.029411764705882,925,3,37.67,0.011816216610016146,-13.046505747126437,195003,-1.091,-5.4555
Hyundai Solaris,economy,petrol,2.98,2011,3363,2019,46.04,engine_check,0.1,4.698793103448276,173.40882824728487,33.95977011494253,8.075862068965517,15.508064516129032,34,3.2558823529411764,917,3,58.756,-0.017411307377235122,-2.647528735632184,177583,-4.404,1.1392499999999999
Smart ForFour,economy,petrol,5.94,2013,42259,2015,38.18,engine_fuel,0.1,4.1803448275862065,159.82184358783422,33.0632183908046,8.13390804597701,17.016260162601625,34,2.9411764705882355,938,4,56.356,-0.13712585767334554,26.833528735632182,669999,0.241,44.125249999999994
Skoda Rapid,economy,petrol,5.88,2017,139800,2015,70.44,another_bug,0.1,4.698390804597701,186.0755636439256,33.89655172413793,7.98735632183908,16.182539682539684,34,3.9558823529411766,886,4,52.357,-0.04885760122239346,-3.727867816091954,212089,6.066,2.13525
Nissan Qashqai,standart,petrol,5.36,2012,23489,2021,29.37,electro_bug,0.0,4.554655172413793,157.15854905161314,35.12643678160919,7.981034482758621,7.53757225433526,34,4.614705882352942,848,2,10.01,-0.03191654839550898,-0.15654597701149423,514334,-0.0,0.0415
VW Tiguan,economy,petrol,4.88,2017,131753,2017,27.78,engine_overheat,0.1,4.140632183908046,194.88339018052372,36.87356321839081,7.736206896551724,8.901734104046243,34,4.417647058823529,1007,4,38.44,0.09638308192681452,2.117942528735632,610158,20.868,7.52425
Kia Rio,economy,petrol,5.04,2014,56294,2019,45.16,engine_check,0.1,4.386379310344828,156.0,34.0919540229885,8.181034482758621,15.967479674796747,34,3.2529411764705882,920,4,49.272000000000006,0.05307397046166305,2.697890804597701,97712,16.823,12.81925
Kia Sportage,standart,petrol,3.78,2011,874,2017,28.49,gear_stick,0.1,4.5471839080459775,101.60469287593008,34.38505747126437,7.756896551724139,8.68208092485549,34,3.7764705882352945,835,4,60.769000000000005,-0.17504654997731886,-7.103477011494253,571140,1.609,5.3527499999999995
VW Polo VI,economy,petrol,4.7,2013,49088,2020,50.18,engine_ignition,0.1,3.910287356321839,194.8598420009096,35.01149425287356,8.082758620689656,7.522988505747127,34,3.123529411764706,793,4,66.823,-0.04891165798704138,18.307235632183907,596911,-2.05,39.2115
Smart ForFour,economy,petrol,1.24,2013,45799,2019,34.63,break_bug,0.86,5.392701149425288,108.73437481085472,34.5632183908046,7.998275862068966,7.362068965517241,34,3.235294117647059,936,3,89.697,-0.14655273284056586,-23.678948275862066,23467,1.576,-1.5252500000000002
Kia Sportage,standart,petrol,2.6,2011,5091,2015,27.44,electro_bug,0.0,4.1289080459770116,186.96021940779067,35.224137931034484,7.947126436781609,6.7011494252873565,34,4.3088235294117645,903,4,65.55,0.036325353189555785,-23.46226436781609,65220,3.288,-11.93775
Smart Coupe,economy,petrol,3.98,2017,122669,2018,72.7,another_bug,0.1,4.93051724137931,185.0,33.61494252873563,8.125287356321838,18.232,34,3.1205882352941177,911,4,66.393,0.056267990319099445,-21.16467816091954,454748,3.307,-10.71275
Kia Sportage,standart,petrol,4.92,2014,58448,2019,61.87,engine_check,0.1,4.737011494252874,156.0,32.92528735632184,8.130459770114943,16.976923076923075,34,2.929411764705882,847,3,69.519,-0.06283149864543848,8.2055,363785,4.636,12.25475
VW Tiguan,economy,petrol,4.24,2017,108391,2019,67.06,another_bug,0.1,4.525517241379311,198.0,35.38505747126437,8.09655172413793,15.235294117647058,34,3.573529411764706,775,4,88.53999999999999,0.002474706795216628,-29.784477011494253,565601,4.287,-6.1885
Hyundai Solaris,economy,petrol,3.4,2011,919,2015,58.16,engine_check,0.1,4.636379310344828,157.8097413241977,32.87931034482759,8.2,20.252100840336134,34,2.5941176470588236,906,4,67.58200000000001,-0.040286121599149925,-4.785385057471265,226705,-1.102,1.951
Nissan Qashqai,standart,petrol,4.74,2013,46315,2019,26.62,electro_bug,0.0,4.280977011494253,187.84356996946497,35.2183908045977,7.996551724137931,7.459770114942529,34,5.017647058823529,1010,4,39.218999999999994,0.10100982537788417,13.599287356321838,424518,-0.952,21.106
Skoda Rapid,economy,petrol,5.22,2016,98348,2018,22.3,engine_fuel,0.1,3.7983333333333333,177.2162866545827,34.45977011494253,7.954597701149424,15.50413223140496,34,3.9529411764705884,944,4,71.711,0.07620998732829579,16.35922988505747,578989,1.836,32.275000000000006
Kia Rio X,economy,petrol,2.92,2013,45449,2017,40.53,engine_overheat,0.1,4.063850574712644,188.0803971727431,33.50574712643678,7.879310344827586,9.202312138728324,34,4.029411764705882,931,5,36.587,-0.008977350931822642,2.5668620689655173,521405,8.709,7.546
Skoda Rapid,economy,petrol,3.9,2016,96756,2015,40.36,engine_fuel,0.1,4.239827586206896,178.58244863593,32.775862068965516,8.021264367816093,17.654545454545456,34,3.682352941176471,937,4,60.959,0.1580403603864614,28.027459770114945,285803,-1.556,46.3895
Smart ForTwo,economy,petrol,4.86,2013,44050,2018,33.06,gear_stick,0.1,4.486781609195402,110.7960089399878,32.52873563218391,7.822413793103448,8.931034482758621,34,2.914705882352941,872,4,33.015,-0.03398770241580757,-5.982925287356322,728653,2.538,2.529
Smart ForTwo,economy,petrol,3.84,2017,111010,2019,35.97,electro_bug,0.0,4.316149425287357,200.0,35.160919540229884,7.9977011494252865,7.390804597701149,34,3.738235294117647,872,4,10.074,-0.05301776307136894,-0.1439367816091954,565396,-0.0,0.03175
VW Polo VI,economy,petrol,3.94,2014,57442,2022,30.41,wheel_shake,0.1,4.416896551724138,119.0,34.32183908045977,8.080459770114942,17.008849557522122,34,3.8058823529411767,834,4,41.034,0.1427543348129857,15.817172413793104,556900,30.754,21.624000000000002
Mercedes-Benz GLC,business,petrol,2.8,2013,47600,2018,51.19,electro_bug,0.0,4.594022988505747,197.55265058279608,35.5632183908046,8.48448275862069,9.574712643678161,34,2.588235294117647,818,4,63.599999999999994,0.03126776633197355,-18.38068965517241,331794,3.405,-11.762
Renault Kaptur,standart,petrol,4.88,2013,42724,2020,22.61,break_bug,0.71,5.465977011494253,118.68357514584144,34.14367816091954,7.944827586206897,7.005747126436781,34,3.8470588235294123,1002,4,29.009999999999998,-7.728232889625529e-05,-5.298086206896551,671460,3.2,3.204
BMW 320i,business,petrol,2.96,2014,64165,2016,63.52,engine_ignition,0.1,4.21948275862069,189.7380400893512,34.7183908045977,8.11551724137931,8.068965517241379,34,2.926470588235294,980,4,41.968999999999994,-0.05823869755494899,-5.471448275862069,421521,0.599,0.5475
Kia Rio X,economy,petrol,3.1,2015,87664,2022,24.69,gear_stick,0.1,4.431609195402299,121.66703256017648,32.775862068965516,7.8517241379310345,9.982758620689655,34,3.820588235294118,816,4,29.011,0.03471035985311652,-4.226471264367816,304245,-15.936,4.068
Smart ForFour,economy,petrol,4.5,2013,46755,2021,34.39,gear_stick,0.1,4.344827586206897,93.6757671378427,33.41954022988506,7.897701149425288,9.329479768786127,34,3.9588235294117644,858,3,95.104,0.038388375157641326,-44.325459770114946,425884,-59.212,-20.70875
Renault Sandero,standart,petrol,4.36,2012,20432,2020,33.13,electro_bug,0.0,4.319999999999999,172.7581507891147,35.35632183908046,7.935632183908046,7.505747126436781,34,3.920588235294118,865,4,74.68299999999999,0.0686510908485431,-11.637022988505748,566924,-21.926,-2.9297500000000003
Nissan Qashqai,standart,petrol,3.92,2015,89281,2017,25.36,engine_overheat,0.1,4.204540229885057,181.69045536234933,32.810344827586206,7.787356321839081,9.333333333333334,34,3.6558823529411764,1008,4,38.004,0.043957709322479464,10.122477011494253,211315,0.65,17.049
Kia Rio X,economy,petrol,6.02,2012,22574,2020,63.37,engine_ignition,0.1,4.3951149425287355,199.90994512953068,34.333333333333336,8.00919540229885,7.367816091954023,34,2.7088235294117644,917,4,56.339999999999996,0.09172868667884793,-21.567396551724137,364973,-5.514,-7.89375
Kia Rio X,economy,petrol,5.24,2012,20262,2017,101.1,another_bug,0.1,4.588390804597701,200.0,35.46551724137931,8.027011494252873,16.3828125,34,3.414705882352941,687,3,66.18,-0.04487859127531745,-16.369224137931035,416971,-5.527,-2.66825
