model,car_type,fuel_type,max_speed,mean_rating,min_rating,avg_destroy_degree,driver_accident_mean,driver_rating_mean,fix_count,total_work_duration,feature_min_max_diff,feature_start,feature_quant,target_class
Renault Sandero,standart,petrol,172.9793299903048,4.259597701149425,0.1,2.7705882352941176,16.132231404958677,8.150574712643678,34,818,15.131,0.0,0.001,engine_fuel
Nissan Qashqai,standart,petrol,190.24538007359115,3.8820689655172416,0.1,4.514705882352941,8.884393063583815,7.787356321839081,34,911,40.209,22.193,26.4145,engine_overheat
Kia Rio X-line,economy,petrol,187.90507116291224,4.819137931034483,0.55,3.826470588235294,16.153846153846153,8.177011494252874,34,946,59.43,3.01,16.9525,another_bug
Nissan Qashqai,standart,petrol,162.99143870527848,3.7864367816091957,0.1,3.4205882352941175,17.640350877192983,8.132183908045977,34,962,14.792,-0.0,-0.001,engine_fuel
Smart ForTwo,economy,petrol,184.65280134161125,4.7267816091954025,0.1,3.0264705882352945,15.284552845528456,8.133333333333333,34,836,40.677,0.814,10.2165,engine_check
Kia Rio X-line,economy,petrol,111.41647139949036,5.326781609195402,0.1,4.211764705882352,6.803468208092486,7.925862068965516,34,964,88.007,-40.148,-12.49275,break_bug
Audi Q3,premium,petrol,181.8318922005052,3.987816091954023,0.1,3.9441176470588233,9.54335260115607,7.933908045977011,34,876,31.534,0.322,12.7445,engine_overheat
VW Polo VI,economy,petrol,200.0,4.709425287356322,0.1,3.385294117647059,18.236363636363638,8.047126436781609,34,897,47.844,1.902,-9.634,another_bug
Hyundai Solaris,economy,petrol,195.38324168721496,3.7752298850574713,0.1,3.2441176470588236,16.475,8.124712643678162,34,918,42.632999999999996,4.534,15.184,engine_fuel
Renault Kaptur,standart,petrol,184.5055659292081,4.088045977011495,0.1,4.329411764705882,8.959770114942529,7.773563218390804,34,931,74.349,60.924,59.06075,engine_overheat
Kia Rio,economy,petrol,188.4368121130952,4.492931034482758,0.0,3.7205882352941178,7.166666666666667,8.018965517241378,34,757,66.425,2.278,16.621750000000002,electro_bug
Kia Sportage,standart,petrol,93.67151894631834,4.448850574712644,0.58,3.8764705882352946,9.126436781609195,7.9045977011494255,34,892,15.101,0.0,0.002,gear_stick
Smart Coupe,economy,petrol,126.22579253908364,4.434942528735632,0.1,3.0558823529411767,13.192,8.113218390804597,34,827,39.377,-3.151,-3.897,wheel_shake
Kia Rio X-line,economy,petrol,175.26082919771824,4.218850574712644,0.1,3.25,16.63063063063063,8.095402298850574,34,871,13.941,-0.0,-0.0,engine_fuel
Hyundai Solaris,economy,petrol,174.0,4.865229885057471,0.1,3.573529411764706,16.976,8.136781609195403,34,917,57.285,-27.475,-5.4205000000000005,another_bug
Fiat 500,business,petrol,166.3415894653464,4.634482758620689,0.4,2.3676470588235294,17.336283185840706,8.136781609195403,34,906,56.14,-3.391,19.595750000000002,engine_check
Renault Sandero,standart,petrol,192.08214660354255,4.118333333333333,0.1,3.2588235294117647,8.67816091954023,7.823563218390804,34,875,38.734,4.555,-7.9905,engine_overheat
Hyundai Solaris,economy,petrol,172.07133951818952,3.9699999999999998,0.1,4.152941176470588,16.297520661157026,8.127011494252873,34,1024,95.45400000000001,-0.443,30.646,engine_fuel
Kia Rio X-line,economy,petrol,187.0,4.211551724137931,0.0,4.341176470588235,7.2988505747126435,8.013793103448277,34,799,50.751,4.983,22.96,electro_bug
Smart ForFour,economy,petrol,165.91098185116763,4.543908045977012,0.1,3.0411764705882356,16.17829457364341,8.145977011494253,34,837,63.213,44.425,45.08925,engine_check
Hyundai Solaris,economy,petrol,169.7553980877255,4.2667816091954025,0.1,3.2205882352941178,16.52173913043478,8.074137931034484,34,907,14.280000000000001,-0.0,0.001,engine_fuel
Mercedes-Benz GLC,business,petrol,190.1060235675605,4.099540229885058,0.1,3.638235294117647,10.477011494252874,8.238505747126437,34,849,39.357,16.648,14.179749999999999,engine_overheat
Renault Sandero,standart,petrol,155.0,4.397931034482759,0.1,2.726470588235294,17.104347826086958,8.089080459770114,34,850,15.899999999999999,0.0,0.0,engine_check
VW Tiguan,economy,petrol,189.99533380008307,4.164942528735632,0.1,3.0588235294117645,7.2298850574712645,8.01206896551724,34,924,13.09,0.0,0.0,engine_ignition
Nissan Qashqai,standart,petrol,186.0,4.760114942528736,0.1,2.864705882352941,15.926829268292684,8.03103448275862,34,927,46.95399999999999,8.119,10.280249999999999,another_bug
Kia Rio X,economy,petrol,116.15121543785762,5.3100574712643684,0.1,4.205882352941177,7.114942528735632,8.01551724137931,34,941,66.991,10.454,7.351,break_bug
VW Polo VI,economy,petrol,184.88521425487264,4.201724137931035,0.1,4.429411764705883,9.323699421965317,7.905172413793103,34,982,27.776000000000003,9.507,9.709,engine_overheat
VW Tiguan,economy,petrol,172.50189197348104,4.1112068965517246,0.1,3.0794117647058825,7.5813953488372094,7.992528735632185,34,964,62.179,2.564,40.11925,engine_ignition
Smart ForFour,economy,petrol,175.0,4.618218390804598,0.69,4.2,16.915254237288135,8.144252873563218,34,980,68.619,-7.479,-3.649,another_bug
Renault Sandero,standart,petrol,188.37336751702108,4.337586206896551,0.1,2.9,8.160919540229886,8.026436781609195,34,905,36.638,-2.284,19.21725,engine_ignition
Kia Rio X,economy,petrol,189.0,4.844425287356321,0.34,4.167647058823529,17.96694214876033,8.067241379310346,34,1017,51.510000000000005,10.371,11.096250000000001,another_bug
VW Polo VI,economy,petrol,185.5897549514121,4.384597701149425,0.1,4.482352941176471,17.75,8.091954022988507,34,889,48.461,0.123,4.899,engine_fuel
VW Tiguan,economy,petrol,187.0,4.455689655172414,0.1,4.770588235294118,9.063218390804598,7.712643678160919,34,1032,41.839,8.855,14.711500000000001,engine_overheat
Smart ForFour,economy,petrol,183.26031073414785,4.394770114942529,0.1,4.314705882352941,9.580459770114942,7.887356321839081,34,1065,53.925000000000004,16.122,41.98524999999999,engine_overheat
Smart ForFour,economy,petrol,104.82665853662456,4.720862068965517,0.1,2.626470588235294,9.160919540229886,7.819540229885057,34,854,64.963,-11.768,3.9265,gear_stick
Nissan Qashqai,standart,petrol,191.93220201390525,4.77448275862069,0.1,4.388235294117647,15.657657657657658,8.129885057471263,34,845,10.001000000000001,-8.0,0.001,another_bug
VW Polo VI,economy,petrol,108.3783121765592,5.353103448275863,0.1,2.7558823529411764,7.057471264367816,7.99080459770115,34,856,29.019000000000002,4.52,4.522,break_bug
Renault Kaptur,standart,petrol,154.61835368982003,4.147241379310345,0.1,4.197058823529411,17.042735042735043,8.124712643678162,34,951,51.184,-6.904,-6.782,engine_fuel
Smart ForFour,economy,petrol,185.22913451356996,4.363908045977012,0.0,2.838235294117647,7.477011494252873,8.004597701149425,34,859,48.754,3.423,-8.7605,electro_bug
Skoda Rapid,economy,petrol,193.9601715175804,4.192298850574713,0.1,2.8970588235294117,7.580459770114943,8.010344827586207,34,804,48.367000000000004,-0.256,17.60875,engine_ignition
Renault Sandero,standart,petrol,163.07665705106444,4.1210344827586205,0.1,3.3911764705882352,14.740458015267176,8.05,34,921,27.087,-0.65,3.7127499999999998,engine_fuel
VW Polo VI,economy,petrol,182.0084768940822,4.05448275862069,0.1,4.794117647058823,8.809248554913294,7.833908045977011,34,795,73.599,-0.067,-10.81075,engine_overheat
Skoda Rapid,economy,petrol,181.01685484796457,4.048965517241379,0.0,3.658823529411765,7.132183908045977,7.942528735632184,34,924,39.160000000000004,4.965,-1.67275,electro_bug
Kia Rio X-line,economy,petrol,189.19086949465108,3.868045977011494,0.1,3.138235294117647,8.867816091954023,7.889080459770115,34,842,13.429,0.0,0.0,engine_overheat
VW Polo,economy,petrol,175.79822383329474,4.021436781609196,0.1,3.3588235294117648,14.634782608695652,8.079885057471264,34,772,46.54600000000001,0.109,18.497,engine_fuel
Hyundai Solaris,economy,petrol,112.45339188979167,5.428275862068966,0.1,3.0500000000000003,7.545977011494253,8.063793103448276,34,762,62.977999999999994,2.225,0.812,break_bug
Skoda Rapid,economy,petrol,164.5882190619798,4.529885057471264,0.0,3.679411764705882,7.413793103448276,8.020114942528735,34,784,65.72500000000001,1.812,-4.0675,electro_bug
Kia Rio X-line,economy,petrol,110.9012538925634,4.464252873563218,0.1,4.455882352941177,9.189655172413794,7.847701149425287,34,843,73.795,-0.942,-5.57475,gear_stick
Smart ForFour,economy,petrol,115.3201513924068,5.610172413793103,0.1,3.1999999999999997,6.614942528735632,7.9528735632183905,34,894,28.015,3.614,3.609,break_bug
Smart Coupe,economy,petrol,162.0,4.750402298850575,0.1,3.2294117647058824,16.789915966386555,8.139080459770115,34,854,11.701,-0.0,0.0,engine_check
Tesla Model 3,premium,electro,180.8316260130324,4.2797126436781605,0.0,3.7058823529411766,11.812865497076023,9.197701149425288,34,769,55.355,0.597,0.87625,electro_bug
Kia Sportage,standart,petrol,118.067747057833,5.622011494252874,0.59,3.688235294117647,7.591954022988506,7.968390804597701,34,801,71.926,4.32,-7.6049999999999995,break_bug
Renault Sandero,standart,petrol,191.53645307532904,3.773275862068965,0.1,3.432352941176471,9.074712643678161,7.841379310344828,34,846,30.246000000000002,13.621,8.69375,engine_overheat
Audi Q3,premium,petrol,114.84970127022628,4.518908045977011,0.1,4.273529411764706,9.39655172413793,7.891954022988506,34,877,61.351,1.659,-15.331999999999999,gear_stick
Smart Coupe,economy,petrol,159.58687735238215,4.812011494252873,0.15,2.5558823529411767,14.410714285714286,8.138505747126436,34,869,52.792,19.001,17.527,engine_check
VW Polo VI,economy,petrol,120.54075463721072,4.417183908045978,0.1,3.338235294117647,8.442528735632184,7.850574712643678,34,855,12.200999999999999,0.0,0.0,gear_stick
Renault Kaptur,standart,petrol,181.21360276257397,4.651206896551724,0.1,4.394117647058824,17.661290322580644,8.16896551724138,34,1085,118.47600000000001,-2.951,-39.47,another_bug
Nissan Qashqai,standart,petrol,165.01975067843517,4.092471264367816,0.1,3.820588235294118,17.529411764705884,8.198275862068966,34,956,48.531,0.336,34.55725,engine_fuel
Hyundai Solaris,economy,petrol,164.65826016026318,4.517126436781609,0.1,2.9676470588235295,19.11764705882353,8.208620689655172,34,810,13.6,-0.0,0.001,engine_check
VW Polo VI,economy,petrol,133.38987158651034,4.719770114942529,0.99,4.070588235294117,16.636363636363637,8.163793103448276,34,1008,48.817,5.462,3.50225,wheel_shake
VW Polo,economy,petrol,189.07374039415387,4.638275862068966,0.1,2.802941176470588,18.484126984126984,8.183333333333334,34,851,102.982,-37.203,-21.9295,another_bug
Kia Sportage,standart,petrol,195.60032555756555,4.278218390804597,0.1,3.8,8.913793103448276,7.80632183908046,34,972,35.819,9.591,3.3672500000000003,engine_overheat
Renault Sandero,standart,petrol,197.0254316653277,4.695574712643678,0.51,2.947058823529412,14.115702479338843,8.062068965517241,34,817,54.846,-34.746,-17.694,another_bug
Kia Sportage,standart,petrol,183.18043036573516,3.9151724137931034,0.1,3.8588235294117643,8.936416184971097,7.858045977011494,34,864,29.073999999999998,4.354,3.013,engine_overheat
Skoda Rapid,economy,petrol,189.57519675600332,3.9235057471264363,0.1,3.173529411764706,7.373563218390805,7.990229885057471,34,932,14.96,-0.0,-0.001,engine_ignition
Skoda Rapid,economy,petrol,103.98699701472395,4.600402298850575,0.1,3.538235294117647,8.508670520231213,7.813793103448275,34,994,10.8,-0.0,0.0,gear_stick
Nissan Qashqai,standart,petrol,185.0,4.087643678160919,0.0,3.388235294117647,7.051724137931035,7.994252873563219,34,783,44.176,2.525,18.78375,electro_bug
VW Tiguan,economy,petrol,118.8152546471081,4.620287356321839,0.1,3.235294117647059,15.304347826086957,8.13103448275862,34,868,31.516,0.437,1.5585,wheel_shake
Renault Sandero,standart,petrol,113.50151878305958,4.585402298850575,0.35,3.95,8.632183908045977,7.7971264367816095,34,854,29.012,4.13,4.125,gear_stick
BMW 320i,business,petrol,192.1560769945499,4.162586206896552,0.1,2.929411764705882,7.344827586206897,8.11551724137931,34,826,14.109,-0.0,-0.0,engine_ignition
Renault Sandero,standart,petrol,109.53619303786871,4.611149425287357,0.1,3.426470588235294,8.701149425287356,7.805747126436782,34,1039,34.998000000000005,-20.577,0.427,gear_stick
Audi A3,premium,petrol,189.7054392686955,4.166494252873563,0.1,3.0352941176470587,7.327586206896552,8.018965517241378,34,823,60.098,-0.062,15.161999999999999,engine_ignition
VW Polo VI,economy,petrol,149.0,4.492126436781609,0.6,2.4205882352941175,18.767241379310345,8.110344827586207,34,853,79.494,-2.724,11.49125,engine_check
MINI CooperSE,business,electro,197.93146957357175,3.964080459770115,0.1,5.0058823529411764,8.833333333333334,7.910344827586208,34,1063,44.869,-0.603,20.75825,engine_overheat
Kia Sportage,standart,petrol,200.0,4.870344827586207,0.1,3.7176470588235295,16.76,8.141379310344828,34,810,41.321,3.387,15.652249999999999,another_bug
Kia Rio X-line,economy,petrol,186.0522508997641,4.130114942528736,0.0,4.526470588235294,6.149425287356322,7.944827586206897,34,997,67.301,18.371,21.67475,electro_bug
VW Polo VI,economy,petrol,185.90563909407464,4.6947126436781605,0.29,3.4941176470588236,17.90990990990991,8.164367816091954,34,738,68.769,11.985,27.09525,another_bug
VW Polo VI,economy,petrol,103.8294609058906,5.375229885057471,0.1,3.5500000000000003,7.448275862068965,8.067241379310346,34,883,9.399,0.0,-0.001,break_bug
Kia Rio X,economy,petrol,165.1371734802227,4.287356321839081,0.1,3.25,16.771653543307085,8.116666666666667,34,886,51.797,-3.834,22.604,engine_fuel
Kia Rio X-line,economy,petrol,200.0,4.91471264367816,0.1,4.264705882352941,15.757575757575758,8.087931034482759,34,942,62.543,-42.512,-22.024,another_bug
Hyundai Solaris,economy,petrol,119.0,4.634655172413793,0.1,3.2294117647058824,14.87704918032787,8.127586206896552,34,906,92.72,6.124,-7.00525,wheel_shake
Kia Rio X-line,economy,petrol,128.91492010164893,4.55919540229885,0.1,3.635294117647059,17.25438596491228,8.222988505747127,34,918,34.037,8.377,14.93575,wheel_shake
Fiat 500,business,petrol,121.0,5.343563218390805,0.1,2.835294117647059,7.551724137931035,8.074137931034484,34,898,29.034000000000002,-6.067,0.943,break_bug
Renault Kaptur,standart,petrol,183.0,4.805114942528736,0.13,3.8970588235294117,14.427272727272728,8.14655172413793,34,971,48.829,4.289,12.44,another_bug
Mercedes-Benz GLC,business,petrol,117.09079258950791,4.3933908045977015,0.1,4.438235294117647,10.885057471264368,8.291379310344828,34,960,44.541,3.272,2.2032499999999997,gear_stick
Renault Kaptur,standart,petrol,93.0,4.302183908045977,0.1,3.6558823529411764,9.316091954022989,7.8,34,864,70.926,-68.59,-20.423750000000002,gear_stick
Kia Sportage,standart,petrol,182.7121717325705,4.218275862068966,0.0,3.6852941176470586,7.224137931034483,7.98735632183908,34,850,74.866,2.625,-17.521,electro_bug
VW Tiguan,economy,petrol,109.17469491341733,5.5329310344827585,0.63,4.223529411764706,7.235632183908046,7.996551724137931,34,912,101.346,2.893,-2.60875,break_bug
Smart Coupe,economy,petrol,123.47553965334706,5.46735632183908,0.1,3.1323529411764706,7.775862068965517,7.898850574712644,34,904,8.197,-0.0,0.001,break_bug
Kia Sportage,standart,petrol,107.87244314137428,5.023793103448276,0.1,3.8705882352941177,7.7298850574712645,8.01264367816092,34,928,53.5,-0.617,-0.9525,break_bug
VW Polo,economy,petrol,165.0,4.5218390804597695,0.1,2.573529411764706,21.464285714285715,8.132183908045977,34,957,101.08,0.963,-7.674,engine_check
VW Polo,economy,petrol,187.49780074098163,4.181149425287356,0.1,3.4647058823529413,7.477011494252873,8.011494252873563,34,889,49.467,-1.036,0.881,engine_ignition
Skoda Rapid,economy,petrol,117.09976056082884,4.284080459770115,0.25,2.835294117647059,9.25287356321839,7.852873563218392,34,942,32.001,1.386,1.385,gear_stick
Smart Coupe,economy,petrol,117.0,4.6048850574712645,0.25,3.6205882352941177,15.165217391304347,8.08448275862069,34,866,43.215,18.232,25.880000000000003,wheel_shake
VW Tiguan,economy,petrol,167.8408980648876,4.113850574712643,0.1,3.114705882352941,15.572649572649572,8.061494252873564,34,786,82.414,-6.405,67.4355,engine_fuel
Smart ForFour,economy,petrol,145.59784786654797,4.720862068965517,0.1,2.9735294117647055,17.637931034482758,8.122988505747127,34,939,32.01,5.714,-3.77325,wheel_shake
VW Polo VI,economy,petrol,150.53303090182732,4.6817816091954025,0.1,3.588235294117647,16.09016393442623,8.076436781609194,34,960,44.229,9.739,1.4820000000000002,wheel_shake
Smart ForTwo,economy,petrol,110.16526848065722,4.342873563218391,0.7,4.064705882352941,9.304597701149426,7.818390804597701,34,797,12.998999999999999,-0.0,0.0,gear_stick
Nissan Qashqai,standart,petrol,191.1162869118361,4.126896551724138,0.1,2.8588235294117648,7.988439306358382,8.030459770114943,34,897,39.254,0.928,8.47775,engine_ignition
VW Polo,economy,petrol,193.56542379530845,4.120172413793103,0.1,3.9764705882352938,9.60919540229885,7.891954022988506,34,905,13.26,0.0,0.001,engine_overheat
Kia Sportage,standart,petrol,160.5673771735237,4.192873563218391,0.1,4.2,16.16949152542373,8.09655172413793,34,920,47.672,-3.787,7.26925,engine_fuel
Renault Kaptur,standart,petrol,108.19316038700504,4.310977011494253,0.1,3.7529411764705882,9.71264367816092,7.879310344827586,34,769,95.948,-81.315,-12.148,gear_stick
Kia Rio X-line,economy,petrol,185.08971388253804,4.13735632183908,0.1,3.25,6.965317919075145,8.004597701149425,34,918,58.04599999999999,-0.04,30.20175,engine_ignition
Nissan Qashqai,standart,petrol,199.30777215859277,3.8201724137931037,0.1,3.2411764705882353,7.097701149425287,7.980459770114942,34,772,67.54899999999999,2.148,48.15975,engine_ignition
VW Tiguan,economy,petrol,168.54443535569078,4.574827586206896,0.1,3.658823529411765,18.544,8.13448275862069,34,853,15.299,-9.0,0.0,wheel_shake
Smart Coupe,economy,petrol,91.4235081222183,4.404655172413793,0.1,3.8029411764705885,9.040229885057471,7.813218390804598,34,907,29.021,-9.843,0.161,gear_stick
VW Polo VI,economy,petrol,101.33993549349417,4.472873563218391,0.1,3.908823529411765,8.622093023255815,7.795977011494253,34,990,29.021,1.62,1.612,gear_stick
Smart ForFour,economy,petrol,184.71372771282304,4.508735632183908,0.0,4.126470588235295,7.902298850574713,8.037931034482758,34,1001,72.993,-29.201,16.36175,electro_bug
Hyundai Solaris,economy,petrol,183.79126667332133,4.201609195402299,0.1,3.5411764705882356,8.902298850574713,7.790804597701149,34,862,42.647,10.422,7.66625,engine_overheat
